source_name,source_url,source_section,source_item_type,company_name,company_website,source_status,source_category,source_industry,source_business_model,raw_description,source_confidence,notes
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Meridian Title,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Message Digital,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,"Metabolic Solutions, Inc.",,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,MeterNet,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Morningside,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Nuqleous,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Omatic,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,OneShield,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Pacific Fertility,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Pando Home Care,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Performio,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,PrecisionMed,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Premier World Discovery,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,PtEverywhere,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Radiation Detection Co,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Reliable Premium Management,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Remarkable Health,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,RMC,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Spivey Services,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Sterling Labs,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Sunscape,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,SuperSalon,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,TASKRAY,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Transifex,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,TrueMed LIS,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Upper Hand,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Utility Cloud,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Wayleadr,,,,,,,High,Extracted from approved page Learn more cards
Trilogy Search Partners,https://trilogy-search.com/portfolio,Portfolio,operating company,Woven Care,,,,,,,High,Extracted from approved page Learn more cards
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Growth99,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,ELK Analytics,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Pelvic Health Solutions,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Big Box Storage,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,4Ever Young,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,FileOnQ Inc.,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,ArborOne,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Premiere Property Services,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Utility Management Solutions,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Happy Paws Veterinary Partners,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Mudshare,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Belle Vie Wellness,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,IT Pipes,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Greenback Expat Tax Service,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Luggage Forward,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Top Quadrant,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Swoogo,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Metro Vein,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Ethico,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Cerbo,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Caravel Autism Services,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Alert Protective Services,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,American Vision Group,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,AQC Traffic Control,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Automotive Business Solutions,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Bioactive Resources,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Bright Event Rentals,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Canada Cordage & Orion Ropeworks,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Canyonlands Camps,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Charter Impact,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Concierge Plus,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Consumer Affairs,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Cornerstone Business Group,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Dr. Snip,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,DSD Partners,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,ePac,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Fairwinds,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,FIMC,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Fraxion,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,GlobalCFO,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,GLP Canada Ltd.,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,GogoTech,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Harley Street Medical,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Hathorn Corporation,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Image Manufacturing Group,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,In Charge,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,ISI Telemanagement Solutions,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,ISPN,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Kotter Group,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Lion Industrial,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,maxRTE,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,MD Clarity,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Meridian Title Corporation,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Meternet,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Montis Financial,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Nutrishare,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,One Source,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Page Vault,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Paragon Legal,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Pharmacy Specialists,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Prelude Dynamics,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Quality Coding Software Solutions,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,RDI Trials,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Redline Automotive,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,RescueStat,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,SafeLogic,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,School Family Media,,,,,,,High,
Search Fund Partners,https://www.searchfunds.net/portfolio,Portfolio,operating company,Scott Le Roy Marketing,,,,,,,High,
